//,prefix,name,class,checksw,sprite gr.,sprite sn.gr.,sprite c1,sprite c2,sprite,sprite des/sn,offset,size z,size xy,specterrain,minyear,maxyear,popul.,mail,probab,life,str. Name,c1a,c2a,c3a,rating,cost,flags,availability,zone,colour,c1,c2,c3,replace,building id,
TOWNBUILDING1(,BASETROP,DESERT_CITY_HOUSES_3,CLASS_TROPIC,onlycity_switch() && desert_only_switch() && roadSW_switch() && !roadSE_switch(),spriteset_yemeni_city_houses1_gnd(3),spriteset_yemeni_city_houses1_gnd(3),GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses1(3),spriteset_yemeni_city_houses1(3),0,32,16,TILETYPE_DESERT,0,1953,70,12,10,10,STR_TOWN_BUILDING_NAME_SHOPS_AND_OFFICES_3,4,3,2,100,90,HOUSE_FLAG_NOT_SLOPED,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,GOOD,0x56,170,)
TOWNBUILDING1(,BASETROP,DESERT_CITY_HOUSES_4,CLASS_TROPIC,(check_samecount1_switch() || (onlycity_switch() && desert_only_switch())) && !roadSW_switch() && !roadSE_switch() ,spriteset_yemeni_city_houses1_gnd(4),spriteset_yemeni_city_houses1_gnd(4),GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses1(4),spriteset_yemeni_city_houses1(4),0,16,16,TILETYPE_DESERT,0,1956,25,5,3,0,STR_TOWN_BUILDING_NAME_TOWN_HOUSES_1,3,1,1,40,30,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_EDGE | TOWNZONE_OUTSKIRT | TOWNZONE_OUTER_SUBURB | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,FOOD,0x50,171,)
TOWNBUILDING1(,BASETROP,DESERT_CITY_OFFICES_0,CLASS_TROPIC,onlycity_switch() && desert_only_switch() && (roadNW_switch() || roadNE_switch()),spriteset_yemeni_city_houses2_gnd(0),spriteset_yemeni_city_houses2_gnd(0),GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses2(0),spriteset_yemeni_city_houses2(0),0,16,16,TILETYPE_DESERT,0,1955,50,5,8,20,STR_TOWN_BUILDING_NAME_OFFICES_1,3,2,1,80,70,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB | TOWNZONE_OUTER_SUBURB),RECOLOUR_N, PASS,MAIL,FOOD,0x56,172,)
TOWNBUILDING1(,BASETROP,DESERT_CITY_OFFICES_1,CLASS_TROPIC,onlycity_switch() && desert_only_switch() && (roadNW_switch() || roadNE_switch()) && !slope_SW_switch(),spriteset_yemeni_city_houses2_gnd(1),spriteset_yemeni_city_houses2_gnd(1),GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses2(1),spriteset_yemeni_city_houses2(1),0,24,16,TILETYPE_DESERT,0,1955,70,10,8,20,STR_TOWN_BUILDING_NAME_OFFICES_1,4,2,1,90,80,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB | TOWNZONE_OUTER_SUBURB),RECOLOUR_BGOR, PASS,MAIL,GOOD,0x4F,173,)
TOWNBUILDING1(,BASETROP,DESERT_CITY_OFFICES_2,CLASS_TROPIC,onlycity_switch() && desert_only_switch() && (roadSW_switch() && roadSE_switch() && no_slope_SE_switch()),spriteset_yemeni_city_houses2_gnd(2),spriteset_yemeni_city_houses2_gnd(2),GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses2(2),spriteset_yemeni_city_houses2(2),0,24,16,TILETYPE_DESERT,0,1960,100,12,15,20,STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,4,3,2,110,90,HOUSE_FLAG_NOT_SLOPED,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_BBGM, PASS,MAIL,GOOD,0x32,174,)
TOWNBUILDING1(,BASETROP,DESERT_CITY_OFFICES_3,CLASS_TROPIC,onlycity_switch() && desert_only_switch() && (roadNE_switch() && roadSE_switch()),spriteset_yemeni_city_houses2_gnd(3),spriteset_yemeni_city_houses2_gnd(3),GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses2(3),spriteset_yemeni_city_houses2(3),0,32,16,TILETYPE_DESERT,0,1960,80,12,15,20,STR_TOWN_BUILDING_NAME_LARGE_OFFICE_BLOCK_1,4,2,2,110,90,HOUSE_FLAG_NOT_SLOPED,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,GOOD,0x56,175,)
TOWNBUILDING1(,BASETROP,DESERT_CITY_OFFICES_4,CLASS_TROPIC,onlycity_switch() && desert_only_switch(),spriteset_yemeni_city_houses2_gnd(4),spriteset_yemeni_city_houses2_gnd(4),GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses2(4),spriteset_yemeni_city_houses2(4),0,16,16,TILETYPE_DESERT,0,1956,120,10,3,20,STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,4,2,2,130,100,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE),RECOLOUR_BGWBr, PASS,MAIL,GOOD,0x50,176,)
//more temperate blds:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWNBUILDING1(,BASETEMP,OFFICE_BLOCK_MODERN_1,CLASS_TEMPERATE,adjacenttropicpark_switch(),1540,1540,1470,1471,1472,1472,0,64,16,TILETYPE_SNOW,2005,MAX_YEAR,130,50,10,0,STR_TOWN_BUILDING_NAME_MODERN_OFFICE_BUILDING_1,8,3,6,200,150,,bitmask(CLIMATE_TEMPERATE | CLIMATE_ARCTIC | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_BGOR, PASS,MAIL,GOOD,0x11,177,)
TOWNBUILDING1(,BASETEMP,TALL_OFFICE_BLOCK_3,CLASS_TEMPERATE,adjacenttropicpark_switch(),1540,1540,1470,1564,1565,1565,0,64,16,TILETYPE_SNOW,2020,MAX_YEAR,140,64,5,0,STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,8,3,2,250,170,,bitmask(CLIMATE_TEMPERATE | CLIMATE_ARCTIC | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE),RECOLOUR_N, PASS,MAIL,GOOD,0x24,178,)
TOWNBUILDING1(,BASETEMP,WAREHOUSE_1,CLASS_TEMPERATE,check_samecount1_switch() || (nearby_track_switch() && sametypenearby3_max_switch()),1540,1540,1473,1474,1475,1475,0,16,16,TILETYPE_DESERT,1980,MAX_YEAR,5,10,15,10,STR_TOWN_BUILDING_NAME_WAREHOUSE_1,3,3,8,200,140,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,GOOD,0x12,179,)
TOWNBUILDING1(,BASETEMP,THEATER_1,CLASS_TEMPERATE,sametypenearby10_max_switch() && roadSW_switch(),1540,1540,1540,1540,1553,1553,0,16,16,TILETYPE_DESERT,1925,MAX_YEAR,35,20,10,20,STR_TOWN_BUILDING_NAME_THEATER_1,8,2,2,230,200,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB | TOWNZONE_OUTER_SUBURB),RECOLOUR_N, PASS,MAIL,GOOD,0x1F,180,)
TOWNBUILDING1(,BASETEMP,CINEMA_1,CLASS_TEMPERATE,sametypenearby10_max_switch() && roadSE_switch(),1540,1540,1540,1540,4405,4405,0,16,16,TILETYPE_DESERT,1955,MAX_YEAR,35,25,8,10,STR_TOWN_BUILDING_NAME_CINEMA_1,8,2,4,230,210,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,FOOD,0x27,181,)
TOWNBUILDING1(,BASETEMP,OFFICE_BLOCK_4,CLASS_TEMPERATE,sameclassnearby2_switch,1540,1540,1458,1459,1460,1460,0,16,16,TILETYPE_DESERT,1951,MAX_YEAR,120,60,6,0,STR_TOWN_BUILDING_NAME_OFFICE_BLOCK_3,8,2,4,110,130,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,FOOD,0x0D,182,)
//flogeza skyscrappers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUSELAYOUT1(,BASETROP,SKYSCRAPPER_POOL_1_S,CLASS_RESIDENTIAL,,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_1_upper(3),spriteset_flogeza_hotels_1_upper(3),0,96,16,TILETYPE_DESERT,,,,,,,,,,,,,,,,,,,,,186,)
HOUSELAYOUT1(,BASETROP,SKYSCRAPPER_POOL_1_E,CLASS_RESIDENTIAL,,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_1_upper(2),spriteset_flogeza_hotels_1_upper(2),0,96,16,TILETYPE_DESERT,,,,,,,,,,,,,,,,,,,,,185,)
HOUSELAYOUT1(,BASETROP,SKYSCRAPPER_POOL_1_W,CLASS_RESIDENTIAL,,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_1_upper(1),spriteset_flogeza_hotels_1_upper(1),0,96,16,TILETYPE_DESERT,,,,,,,,,,,,,,,,,,,,,184,)
TOWNBUILDING2X2(,BASETROP,SKYSCRAPPER_POOL_1,CLASS_RESIDENTIAL,desert_only_switch() && sametypenearby10_max_switch(),GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_1_upper(0),spriteset_flogeza_hotels_1_upper(0),0,96,16,TILETYPE_DESERT,1990,MAX_YEAR,250,100,15,30, STR_TOWN_BUILDING_NAME_HOTEL_1,8,3,2,230,180,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,FOOD,0x28,183,)
TOWNBUILDING1(,BASETROP,SKYSCRAPPER_1,CLASS_RESIDENTIAL,popmin1500_switch() && sametypenearby10_max_switch() && noslums_switch(),GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_1_upper(4),spriteset_flogeza_hotels_2_upper(4),0,16,16,TILETYPE_DESERT,2000,MAX_YEAR,180,60,5,10,STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,8,3,2,160,120,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE),RECOLOUR_N, PASS,MAIL,GOOD,0x24,187,)
HOUSELAYOUT1(,BASETROP,SKYSCRAPPER_POOL_2_S,CLASS_RESIDENTIAL,,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_2_upper(3),spriteset_flogeza_hotels_2_upper(3),0,128,16,TILETYPE_DESERT,,,,,,,,,,,,,,,,,,,,,191,)
HOUSELAYOUT1(,BASETROP,SKYSCRAPPER_POOL_2_E,CLASS_RESIDENTIAL,,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_2_upper(2),spriteset_flogeza_hotels_2_upper(2),0,128,16,TILETYPE_DESERT,,,,,,,,,,,,,,,,,,,,,190,)
HOUSELAYOUT1(,BASETROP,SKYSCRAPPER_POOL_2_W,CLASS_RESIDENTIAL,,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_2_upper(1),spriteset_flogeza_hotels_2_upper(1),0,128,16,TILETYPE_DESERT,,,,,,,,,,,,,,,,,,,,,189,)
TOWNBUILDING2X2(,BASETROP,SKYSCRAPPER_POOL_2,CLASS_RESIDENTIAL,desert_only_switch() && onlycity_switch() && sametypenearby10_max_switch(),GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_flogeza_hotels_2_upper(0),spriteset_flogeza_hotels_2_upper(0),0,128,16,TILETYPE_DESERT,2000,MAX_YEAR,250,100,15,30, STR_TOWN_BUILDING_NAME_HOTEL_1,8,3,2,230,180,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE),RECOLOUR_N, PASS,MAIL,FOOD,0x28,188,)
TOWNBUILDING1(,BASETROP,UNFINISHED_FLATS_0,CLASS_SLUMS,sameclassnearby2_switch() && noresidentials_nearby_switch(),spriteset_unfinished_flats_gnd(0),spriteset_unfinished_flats_gnd(0),spriteset_unfinished_flats_c2(0),spriteset_unfinished_flats_c2(0),spriteset_unfinished_flats(0),spriteset_unfinished_flats(0),0,16,16,TILETYPE_DESERT,1955,MAX_YEAR,90,0,8,0, STR_TOWN_BUILDING_NAME_UNFINISHED_FLATS_1,4,2,2,60,40,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_EDGE | TOWNZONE_OUTSKIRT | TOWNZONE_OUTER_SUBURB),RECOLOUR_N, PASS,WATR,FOOD,0x0D,192,)
TOWNBUILDING1(,BASETROP,UNFINISHED_FLATS_1,CLASS_SLUMS,sameclassnearby2_switch() && noresidentials_nearby_switch(),spriteset_unfinished_flats_gnd(1),spriteset_unfinished_flats_gnd(1),spriteset_unfinished_flats_c2(1),spriteset_unfinished_flats_c2(1),spriteset_unfinished_flats(1),spriteset_unfinished_flats(1),0,16,16,TILETYPE_DESERT,1955,MAX_YEAR,110,10,10,0, STR_TOWN_BUILDING_NAME_UNFINISHED_FLATS_1,4,2,2,70,60,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_EDGE | TOWNZONE_OUTSKIRT | TOWNZONE_OUTER_SUBURB | TOWNZONE_INNER_SUBURB),RECOLOUR_BGWBr, PASS,MAIL,FOOD,0x0D,193,)
TOWNBUILDING1(,BASETROP,UNFINISHED_FLATS_2,CLASS_SLUMS,sameclassnearby2_switch() && noresidentials_nearby_switch(),spriteset_unfinished_flats_gnd(2),spriteset_unfinished_flats_gnd(2),spriteset_unfinished_flats_c2(3),spriteset_unfinished_flats_c2(2),spriteset_unfinished_flats(2),spriteset_unfinished_flats(2),0,16,16,TILETYPE_DESERT,1955,MAX_YEAR,110,10,10,0, STR_TOWN_BUILDING_NAME_UNFINISHED_FLATS_1,5,3,2,80,80,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_OUTSKIRT | TOWNZONE_OUTER_SUBURB | TOWNZONE_INNER_SUBURB | TOWNZONE_CENTRE),RECOLOUR_N, PASS,MAIL,FOOD,0x0D,194,)
TOWNBUILDING1(,BASETROP,UNFINISHED_FLATS_3,CLASS_SLUMS,sameclassnearby2_switch() && noresidentials_nearby_switch(),spriteset_unfinished_flats_gnd(3),spriteset_unfinished_flats_gnd(3),GROUNDSPRITE_CLEARED,spriteset_unfinished_flats_c2(3),spriteset_unfinished_flats(3),spriteset_unfinished_flats(3),0,16,16,TILETYPE_DESERT,1960,MAX_YEAR,80,10,12,0, STR_TOWN_BUILDING_NAME_UNFINISHED_FLATS_1,4,2,2,50,30,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_OUTSKIRT | TOWNZONE_OUTER_SUBURB | TOWNZONE_INNER_SUBURB),RECOLOUR_BGOR, PASS,MAIL,FOOD,0x0D,195,)
TOWNBUILDING1(,BASETROP,UNFINISHED_FLATS_4,CLASS_SLUMS,sameclassnearby1_switch() && noresidentials_nearby_switch(),spriteset_unfinished_flats_gnd(4),spriteset_unfinished_flats_gnd(4),spriteset_unfinished_flats_c2(4),spriteset_unfinished_flats_c2(4),spriteset_unfinished_flats(4),spriteset_unfinished_flats(4),0,16,16,TILETYPE_DESERT,1965,MAX_YEAR,50,0,10,0, STR_TOWN_BUILDING_NAME_UNFINISHED_FLATS_1,3,2,2,40,20,,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_EDGE | TOWNZONE_OUTSKIRT | TOWNZONE_OUTER_SUBURB | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,WATR,FOOD,0x0D,196,)
//more temperate buildings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWNBUILDING1(,BASETEMP,TEMPERATE_OFFICE_BLOCK_1,CLASS_TEMPERATE,check_samecount2_switch() || (onlycity_switch() && (roadNE_switch() && roadSE_switch()),GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,1531,1533,1535,1535,0,64,16,TILETYPE_SNOW,1967,MAX_YEAR,180,50,5,10, STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,8,3,4,110,155,HOUSE_FLAG_NOT_SLOPED,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) , bitmask(TOWNZONE_CENTRE),RECOLOUR_N, PASS,MAIL,GOOD,0x00,197,)
TOWNBUILDING1(,BASETEMP,TEMPERATE_FLAT_1,CLASS_TEMPERATE,check_samecount2_switch() || (onlytown_switch() && sametypenearby3_max_switch()),1522,1520,1519,1521,1523,1523,0,24,16,TILETYPE_DESERT,1945,MAX_YEAR,40,20,8,0, STR_TOWN_BUILDING_NAME_SMALL_BLOCK_OF_FLATS_1,8,3,1,90,100,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB | TOWNZONE_OUTER_SUBURB | TOWNZONE_OUTSKIRT),RECOLOUR_N, PASS,MAIL,FOOD,0x02,198,)
TOWNBUILDING1(,BASETEMP,TEMPERATE_FLAT_2,CLASS_TEMPERATE,check_samecount2_switch() || (onlytown_switch() && sameclassnearby2_switch()),GROUNDSPRITE_CONCRETE,GROUNDSPRITE_DESERT_1_2,1430,1431,1432,1432,0,24,16,TILETYPE_DESERT,1950,MAX_YEAR,35,15,8,0, STR_TOWN_BUILDING_NAME_SMALL_BLOCK_OF_FLATS_1,6,2,1,80,90,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB | TOWNZONE_OUTER_SUBURB | TOWNZONE_OUTSKIRT),RECOLOUR_N, PASS,MAIL,FOOD,0x02,199,)
TOWNBUILDING1(,BASETEMP,TEMPERATE_FLAT_3,CLASS_TEMPERATE,check_samecount2_switch() || (onlycity_switch() && sametypenearby3_max_switch()),1526,1528,1525,1527,1529,1529,0,32,16,TILETYPE_DESERT,1950,MAX_YEAR,50,25,5,0, STR_TOWN_BUILDING_NAME_FLATS_1,8,3,2,80,90,,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB | TOWNZONE_OUTER_SUBURB),RECOLOUR_N, PASS,MAIL,FOOD,0x02,200,)
TOWNBUILDING1(,BASETEMP,TEMPERATE_OFFICE_BLOCK_2,CLASS_TEMPERATE,check_samecount2_switch() || (onlycity_switch() && no_slope_SE_switch() && roadSE_switch()),GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,1547,1549,1551,1551,0,64,16,TILETYPE_SNOW,1963,MAX_YEAR,150,50,5,10, STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,8,2,3,110,130,HOUSE_FLAG_NOT_SLOPED,bitmask(CLIMATE_TEMPERATE | CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,GOOD,13,201,)
//more arctic buildings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWNBUILDING1(,BASETEMP,ARCTIC_OFFICE_BLOCK_1,CLASS_ARCTIC,check_samecount2_switch() || (onlycity_switch() && sametypenearby10_max_switch()),4480,GROUNDSPRITE_CONCRETE,4480,4481,4484,4585,0,64,16,TILETYPE_SNOW,1973,MAX_YEAR,190,75,10,12, STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,8,2,3,130,190,,bitmask(CLIMATE_ARCTIC | ABOVE_SNOWLINE | CLIMATE_TROPICAL),bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,GOOD,0x48,202,)
TOWNBUILDING1(,BASETEMP,ARCTIC_OFFICE_BLOCK_2,CLASS_ARCTIC,check_samecount2_switch() || (onlycity_switch() && (adjacenttropicpark_switch() || sametypenearby4_max_switch())),GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,4439,4440,4441,4575,0,64,16,TILETYPE_SNOW,1970,MAX_YEAR,170,70,8,10, STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,8,3,4,130,170,HOUSE_FLAG_NOT_SLOPED,bitmask(CLIMATE_ARCTIC | ABOVE_SNOWLINE | CLIMATE_TROPICAL),bitmask(TOWNZONE_CENTRE),RECOLOUR_BGWBr, PASS,MAIL,GOOD,0x34  ,203,)
HOUSELAYOUT1(,BASETROP,OFFICE_BLOCK_21_W,CLASS_ARCTIC,,GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,4488,4490,4492,4587,0,96,16,TILETYPE_SNOW,,,,,,,,,,,,,,,,RECOLOUR_N, PASS, MAIL,GOOD,88,205,)
TOWNBUILDING2X1(,BASETROP,OFFICE_BLOCK_21,CLASS_ARCTIC,onlycity_switch() || sametypenearby4_max_switch(),GROUNDSPRITE_CONCRETE,GROUNDSPRITE_CONCRETE,4487,4489,4491,4586,0,96,16,TILETYPE_SNOW,1967, MAX_YEAR,250,80,12,30, STR_TOWN_BUILDING_NAME_TALL_OFFICE_BLOCK_1,8,3,4,140,190,,bitmask(CLIMATE_ARCTIC | ABOVE_SNOWLINE | CLIMATE_TROPICAL),  bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS, MAIL,GOOD,87,204,)
//additional city houses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWNBUILDING1(,BASETROP,DESERT_CITY_OFFICES_5,CLASS_TROPIC,onlycity_switch() && desert_only_switch() && no_slope_SE_switch() && slope_SE_switch(),spriteset_yemeni_city_houses3_gnd(0),spriteset_yemeni_city_houses3_gnd(0),GROUNDSPRITE_CLEARED,GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses3(0),spriteset_yemeni_city_houses3(0),0,24,16,TILETYPE_DESERT,0,1955,80,15,8,20,STR_TOWN_BUILDING_NAME_OFFICES_1,5,3,2,90,80,HOUSE_FLAG_NOT_SLOPED,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,GOOD,0x34  ,205,)
TOWNBUILDING1(,BASETROP,DESERT_CITY_OFFICES_6,CLASS_TROPIC,onlycity_switch() && desert_only_switch() && sametypenearby4_max_switch() && slope_SW_switch(),spriteset_yemeni_city_houses3_gnd(1),spriteset_yemeni_city_houses3_gnd(1),GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses3_c2(1),spriteset_yemeni_city_houses3(1),spriteset_yemeni_city_houses3(1),0,24,16,TILETYPE_DESERT,0,1951,60,5,8,20,STR_TOWN_BUILDING_NAME_OFFICES_1,4,2,1,80,70,HOUSE_FLAG_NOT_SLOPED,bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,GOOD,0x34  ,206,)
TOWNBUILDING1(,BASETROP,TROPIC_FLAT_1,CLASS_TROPIC,(check_samecount2_switch() || onlycity_switch()) && no_slope_SE_switch() && road_SE_switch(),spriteset_yemeni_city_houses3_gnd(2),spriteset_yemeni_city_houses3_gnd(2),GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses3_c2(2),spriteset_yemeni_city_houses3(2),spriteset_yemeni_city_houses3(2),0,24,16,TILETYPE_DESERT,1945, MAX_YEAR,60,10,8,20, STR_TOWN_BUILDING_NAME_FLATS_1,6,2,2,90,70,HOUSE_FLAG_NOT_SLOPED, bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB | TOWNZONE_OUTER_SUBURB),RECOLOUR_BGOR, PASS,MAIL,FOOD, 0x59  ,207,)
TOWNBUILDING1(,BASETROP,TROPIC_FLAT_2,CLASS_TROPIC,(check_samecount1_switch() || onlycity_switch()) && road_SW_switch(),spriteset_yemeni_city_houses3_gnd(3),spriteset_yemeni_city_houses3_gnd(3),GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses3_c2(3),spriteset_yemeni_city_houses3(3),spriteset_yemeni_city_houses3(3),0,32,16,TILETYPE_DESERT,1952, MAX_YEAR,70,20,5,10, STR_TOWN_BUILDING_NAME_FLATS_1,8,2,2,95,80,HOUSE_FLAG_NOT_SLOPED, bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB | TOWNZONE_OUTER_SUBURB),RECOLOUR_N, PASS,MAIL,FOOD, 0x56  ,208,)
TOWNBUILDING1(,BASETROP,PARK_PALM_1,CLASS_TEMPERATE_PARK,sametypenearby3_max_switch(),spriteset_yemeni_city_houses3_gnd(4),spriteset_yemeni_city_houses3_gnd(4),GROUNDSPRITE_CLEARED,spriteset_yemeni_city_houses3_c2(4),spriteset_yemeni_city_houses3(4),spriteset_yemeni_city_houses3(4),0,24,16,TILETYPE_DESERT,1925, MAX_YEAR,0,0,3,10, STR_TOWN_BUILDING_NAME_PARK_1,2,2,2,75,60,, bitmask(CLIMATE_TROPICAL) ,bitmask(TOWNZONE_CENTRE | TOWNZONE_INNER_SUBURB),RECOLOUR_N, PASS,MAIL,WATR,0x0B  ,209,)
